Unnamed: 0,INDEX_COLUMN,DESTPORT,PROTOCOL,SERVICE
13772,13772,443,TCP,HTTPS
13773,13773,80,TCP,HTTP
13774,13774,443,TCP,HTTPS
13775,13775,443,TCP,HTTPS
13776,13776,443,TCP,HTTPS
13777,13777,443,TCP,HTTPS
13778,13778,443,TCP,HTTPS
13779,13779,443,TCP,HTTPS
13780,13780,443,TCP,HTTPS
13781,13781,443,TCP,HTTPS
13782,13782,443,TCP,HTTPS
13783,13783,443,TCP,HTTPS
13784,13784,443,TCP,HTTPS
13785,13785,443,TCP,HTTPS
13786,13786,5061,UDP,ACMSODA
13787,13787,443,TCP,HTTPS
13788,13788,53,UDP,DNS
13789,13789,443,TCP,HTTPS
13790,13790,80,TCP,HTTP
13791,13791,21,TCP,FTP
13792,13792,53,UDP,DNS
13793,13793,443,TCP,HTTPS
13794,13794,443,TCP,HTTPS
13795,13795,53,UDP,DNS
13796,13796,53,UDP,DNS
13797,13797,80,TCP,HTTP
13798,13798,443,TCP,HTTPS
13799,13799,443,TCP,HTTPS
13800,13800,443,TCP,HTTPS
13801,13801,443,TCP,HTTPS
13802,13802,443,TCP,HTTPS
13803,13803,443,TCP,HTTPS
13804,13804,443,TCP,HTTPS
13805,13805,53,UDP,DNS
13806,13806,443,TCP,HTTPS
13807,13807,53,UDP,DNS
13808,13808,443,TCP,HTTPS
13809,13809,53,UDP,DNS
13810,13810,443,TCP,HTTPS
13811,13811,443,TCP,HTTPS
13812,13812,443,TCP,HTTPS
13813,13813,22,TCP,SSH
13814,13814,443,TCP,HTTPS
13815,13815,80,TCP,HTTP
13816,13816,443,TCP,HTTPS
13817,13817,443,TCP,HTTPS
13818,13818,443,TCP,HTTPS
13819,13819,80,UDP,HTTP
13820,13820,443,TCP,HTTPS
13821,13821,53,UDP,DNS
13822,13822,21,TCP,FTP
13823,13823,443,UDP,HTTPS
13824,13824,80,TCP,HTTP
13825,13825,443,TCP,HTTPS
13826,13826,443,TCP,HTTPS
13827,13827,22,UDP,SNMP
13828,13828,443,TCP,HTTPS
13829,13829,443,TCP,HTTPS
13830,13830,443,TCP,HTTPS
13831,13831,443,TCP,HTTPS
13832,13832,443,TCP,HTTPS
13833,13833,443,TCP,HTTPS
13834,13834,80,TCP,HTTP
13835,13835,443,TCP,HTTPS
13836,13836,1344,TCP,NETBIOS
13837,13837,443,TCP,HTTPS
13838,13838,443,TCP,HTTPS
13839,13839,80,TCP,HTTP
13840,13840,500,UDP,DNS
13841,13841,443,TCP,HTTPS
13842,13842,443,TCP,HTTPS
13843,13843,443,TCP,HTTPS
13844,13844,10051,TCP,ZABBIX
13845,13845,443,TCP,HTTPS
13846,13846,443,TCP,HTTPS
13847,13847,443,TCP,HTTPS
13848,13848,80,TCP,HTTP
13849,13849,443,TCP,HTTPS
13850,13850,80,TCP,HTTP
13851,13851,21,TCP,FTP
13852,13852,53,UDP,DNS
13853,13853,443,TCP,HTTPS
13854,13854,443,TCP,HTTPS
13855,13855,443,TCP,HTTPS
13856,13856,443,TCP,HTTPS
13857,13857,443,TCP,HTTPS
13858,13858,80,TCP,HTTP
13859,13859,443,TCP,HTTPS
13860,13860,80,TCP,HTTP
13861,13861,443,TCP,HTTPS
13862,13862,21,TCP,FTP
13863,13863,443,TCP,HTTPS
13864,13864,80,TCP,HTTP
13865,13865,443,TCP,HTTPS
13866,13866,443,TCP,HTTPS
13867,13867,443,TCP,HTTPS
13868,13868,443,TCP,HTTPS
13869,13869,21,TCP,FTP
13870,13870,443,TCP,HTTPS
13871,13871,138,TCP,ACMSODA
13872,13872,1433,UDP,EMS
13873,13873,80,UDP,HTTP
13874,13874,443,TCP,HTTPS
13875,13875,80,UDP,SNMP
13876,13876,443,TCP,HTTPS
13877,13877,443,TCP,HTTPS
13878,13878,53,UDP,DNS
13879,13879,80,TCP,HTTP
13880,13880,443,TCP,HTTPS
13881,13881,443,UDP,HTTPS
13882,13882,53,TCP,DNS
13883,13883,443,TCP,HTTPS
13884,13884,53,UDP,DNS
13885,13885,53,UDP,DNS
13886,13886,443,TCP,HTTPS
13887,13887,443,TCP,HTTPS
13888,13888,443,TCP,HTTPS
13889,13889,53,UDP,DNS
13890,13890,443,TCP,HTTPS
13891,13891,443,TCP,HTTPS
13892,13892,500,TCP,ICAP
13893,13893,443,TCP,HTTPS
13894,13894,443,TCP,HTTPS
13895,13895,53,UDP,DNS
13896,13896,443,TCP,HTTPS
13897,13897,443,TCP,HTTPS
13898,13898,5222,TCP,XMPP
13899,13899,443,TCP,HTTPS
13900,13900,443,TCP,HTTPS
13901,13901,443,TCP,HTTPS
13902,13902,443,TCP,HTTPS
13903,13903,443,TCP,HTTPS
13904,13904,53,UDP,DNS
13905,13905,443,TCP,HTTPS
13906,13906,443,TCP,HTTPS
13907,13907,443,TCP,HTTPS
13908,13908,443,TCP,HTTPS
13909,13909,443,TCP,HTTPS
13910,13910,443,TCP,HTTPS
13911,13911,3128,TCP,HTTP
13912,13912,443,TCP,HTTPS
13913,13913,443,TCP,HTTPS
13914,13914,443,TCP,HTTPS
13915,13915,80,TCP,HTTP
13916,13916,53,UDP,DNS
13917,13917,445,UDP,DNS
13918,13918,443,TCP,HTTPS
13919,13919,53,UDP,DNS
13920,13920,443,TCP,HTTPS
13921,13921,5222,TCP,XMPP
13922,13922,53,UDP,DNS
13923,13923,443,TCP,HTTPS
13924,13924,21,TCP,FTP
13925,13925,443,TCP,HTTPS
13926,13926,443,TCP,HTTPS
13927,13927,443,TCP,HTTPS
13928,13928,21,TCP,IMAP4
13929,13929,80,TCP,HTTP
13930,13930,443,TCP,HTTPS
13931,13931,443,TCP,HTTPS
13932,13932,443,TCP,HTTPS
13933,13933,443,UDP,HTTPS
13934,13934,443,TCP,HTTPS
13935,13935,443,TCP,HTTPS
13936,13936,443,TCP,HTTPS
13937,13937,443,TCP,HTTPS
13938,13938,443,UDP,HTTPS
13939,13939,21,TCP,FTP
13940,13940,443,UDP,HTTPS
13941,13941,443,TCP,HTTPS
13942,13942,443,TCP,HTTPS
13943,13943,53,UDP,DNS
13944,13944,22,TCP,SSH
13945,13945,3128,TCP,HTTP
13946,13946,443,TCP,HTTPS
13947,13947,6969,UDP,ACMSODA
13948,13948,80,TCP,HTTP
13949,13949,443,TCP,HTTPS
13950,13950,21,TCP,FTP
13951,13951,443,TCP,HTTPS
13952,13952,443,TCP,HTTPS
13953,13953,443,TCP,HTTPS
13954,13954,443,TCP,HTTPS
13955,13955,6969,UDP,ACMSODA
13956,13956,1433,UDP,ACMSODA
13957,13957,53,UDP,DNS
13958,13958,443,TCP,HTTPS
13959,13959,443,TCP,HTTPS
13960,13960,21,TCP,FTP
13961,13961,443,TCP,HTTPS
13962,13962,443,TCP,HTTPS
13963,13963,443,TCP,HTTPS
13964,13964,443,TCP,HTTPS
13965,13965,443,TCP,HTTPS
13966,13966,10051,UDP,MSSQL
13967,13967,53,UDP,DNS
13968,13968,443,TCP,HTTPS
13969,13969,21,TCP,FTP
13970,13970,443,TCP,HTTPS
13971,13971,443,TCP,HTTPS
13972,13972,80,TCP,HTTP
13973,13973,443,TCP,HTTPS
13974,13974,21,TCP,FTP
13975,13975,53,UDP,DNS
13976,13976,3128,TCP,HTTP
13977,13977,443,TCP,HTTPS
13978,13978,443,TCP,HTTPS
13979,13979,443,TCP,HTTPS
13980,13980,443,TCP,HTTPS
13981,13981,80,TCP,HTTP
13982,13982,443,TCP,HTTPS
13983,13983,443,UDP,HTTPS
13984,13984,443,TCP,HTTPS
13985,13985,80,TCP,HTTP
13986,13986,443,TCP,HTTPS
13987,13987,443,TCP,HTTPS
13988,13988,443,TCP,HTTPS
13989,13989,443,TCP,HTTPS
13990,13990,443,TCP,HTTPS
13991,13991,443,TCP,HTTPS
13992,13992,443,TCP,HTTPS
13993,13993,443,TCP,HTTPS
13994,13994,443,TCP,HTTPS
13995,13995,443,UDP,HTTPS
13996,13996,5222,TCP,XMPP
13997,13997,443,TCP,HTTPS
13998,13998,21,TCP,FTP
13999,13999,993,TCP,NETBIOS
14000,14000,3128,TCP,HTTP
14001,14001,443,TCP,HTTPS
14002,14002,443,TCP,HTTPS
14003,14003,443,TCP,HTTPS
14004,14004,21,TCP,FTP
14005,14005,443,TCP,HTTPS
14006,14006,21,TCP,FTP
14007,14007,443,TCP,HTTPS
14008,14008,443,TCP,HTTPS
14009,14009,443,TCP,HTTPS
14010,14010,443,TCP,HTTPS
14011,14011,53,UDP,DNS
14012,14012,443,TCP,HTTPS
14013,14013,21,TCP,IRDMI
14014,14014,443,UDP,HTTPS
14015,14015,53,UDP,DNS
14016,14016,443,TCP,HTTPS
14017,14017,6969,UDP,ACMSODA
14018,14018,443,TCP,HTTPS
14019,14019,443,TCP,HTTPS
14020,14020,53,UDP,DNS
14021,14021,443,TCP,HTTPS
14022,14022,443,TCP,HTTPS
14023,14023,443,TCP,HTTPS
14024,14024,21,TCP,FTP
14025,14025,443,TCP,HTTPS
14026,14026,443,TCP,HTTPS
14027,14027,80,TCP,HTTP
14028,14028,3128,TCP,HTTP
14029,14029,53,UDP,DNS
14030,14030,443,TCP,HTTPS
14031,14031,443,TCP,HTTPS
14032,14032,80,TCP,HTTP
14033,14033,443,TCP,HTTPS
14034,14034,443,TCP,HTTPS
14035,14035,53,UDP,DNS
14036,14036,443,TCP,HTTPS
14037,14037,443,TCP,HTTPS
14038,14038,443,TCP,HTTPS
14039,14039,443,TCP,HTTPS
14040,14040,443,TCP,HTTPS
14041,14041,3689,UDP,IMAP4
14042,14042,80,TCP,HTTP
14043,14043,443,TCP,HTTPS
14044,14044,21,TCP,FTP
14045,14045,443,TCP,HTTPS
14046,14046,443,TCP,HTTPS
14047,14047,443,TCP,HTTPS
14048,14048,443,TCP,HTTPS
14049,14049,443,TCP,HTTPS
14050,14050,161,UDP,SNMP
14051,14051,993,TCP,RDP
14052,14052,443,TCP,HTTPS
14053,14053,21,TCP,FTP
14054,14054,443,TCP,HTTPS
14055,14055,443,TCP,HTTPS
14056,14056,53,UDP,DNS
14057,14057,53,UDP,DNS
14058,14058,443,TCP,HTTPS
14059,14059,21,TCP,FTP
14060,14060,443,TCP,HTTPS
14061,14061,53,UDP,DNS
14062,14062,21,TCP,FTP
14063,14063,443,TCP,HTTPS
14064,14064,80,TCP,HTTP
14065,14065,53,UDP,DNS
14066,14066,443,TCP,HTTPS
14067,14067,53,UDP,DNS
14068,14068,443,TCP,HTTPS
14069,14069,443,TCP,HTTPS
14070,14070,6969,UDP,ACMSODA
14071,14071,443,TCP,HTTPS
14072,14072,53,UDP,DNS
14073,14073,443,TCP,HTTPS
14074,14074,80,TCP,HTTP
14075,14075,443,TCP,HTTPS
14076,14076,443,TCP,HTTPS
14077,14077,443,TCP,HTTPS
14078,14078,443,TCP,HTTPS
14079,14079,53,UDP,DNS
14080,14080,21,TCP,FTP
14081,14081,443,TCP,HTTPS
14082,14082,53,UDP,DNS
14083,14083,21,TCP,FTP
14084,14084,443,TCP,HTTPS
14085,14085,53,UDP,DNS
14086,14086,443,TCP,HTTPS
14087,14087,443,TCP,HTTPS
14088,14088,443,TCP,HTTPS
14089,14089,443,TCP,HTTPS
14090,14090,443,TCP,HTTPS
14091,14091,443,TCP,HTTPS
14092,14092,443,TCP,HTTPS
14093,14093,443,TCP,HTTPS
14094,14094,443,TCP,HTTPS
14095,14095,445,UDP,DAAPD
14096,14096,443,TCP,HTTPS
14097,14097,443,TCP,HTTPS
14098,14098,445,TCP,MDS
14099,14099,443,TCP,HTTPS
14100,14100,443,UDP,HTTPS
14101,14101,443,TCP,HTTPS
14102,14102,53,UDP,DNS
14103,14103,443,TCP,HTTPS
14104,14104,443,TCP,HTTPS
14105,14105,443,TCP,HTTPS
14106,14106,443,TCP,HTTPS
14107,14107,443,TCP,HTTPS
14108,14108,53,UDP,DNS
14109,14109,443,TCP,HTTPS
14110,14110,443,TCP,HTTPS
14111,14111,443,TCP,HTTPS
14112,14112,443,TCP,HTTPS
14113,14113,443,TCP,HTTPS
14114,14114,443,TCP,HTTPS
14115,14115,443,TCP,HTTPS
14116,14116,443,TCP,HTTPS
14117,14117,443,TCP,HTTPS
14118,14118,80,TCP,HTTP
14119,14119,443,TCP,HTTPS
14120,14120,443,TCP,HTTPS
14121,14121,443,TCP,HTTPS
14122,14122,53,UDP,DNS
14123,14123,443,TCP,HTTPS
14124,14124,53,UDP,DNS
14125,14125,443,TCP,HTTPS
14126,14126,443,TCP,HTTPS
14127,14127,3128,TCP,HTTP
14128,14128,443,TCP,HTTPS
14129,14129,10051,TCP,ZABBIX
14130,14130,53,UDP,DNS
14131,14131,443,TCP,HTTPS
14132,14132,443,TCP,HTTPS
14133,14133,443,UDP,HTTPS
14134,14134,5900,UDP,HTTP
14135,14135,443,TCP,HTTPS
14136,14136,5900,TCP,ZABBIX
14137,14137,5060,TCP,ACMSODA
14138,14138,443,TCP,HTTPS
14139,14139,53,UDP,DNS
14140,14140,443,TCP,HTTPS
14141,14141,443,TCP,HTTPS
14142,14142,443,TCP,HTTPS
14143,14143,443,TCP,HTTPS
14144,14144,443,TCP,HTTPS
14145,14145,21,TCP,FTP
14146,14146,53,UDP,DNS
14147,14147,443,TCP,HTTPS
14148,14148,443,TCP,HTTPS
14149,14149,80,TCP,HTTP
14150,14150,443,TCP,HTTPS
14151,14151,443,TCP,HTTPS
14152,14152,21,TCP,FTP
14153,14153,21,TCP,FTP
14154,14154,443,TCP,HTTPS
14155,14155,443,TCP,HTTPS
14156,14156,443,TCP,HTTPS
14157,14157,21,TCP,DAAPD
14158,14158,21,TCP,FTP
14159,14159,21,TCP,FTP
14160,14160,443,TCP,HTTPS
14161,14161,443,TCP,HTTPS
14162,14162,443,TCP,HTTPS
14163,14163,53,UDP,DNS
14164,14164,443,TCP,HTTPS
14165,14165,443,TCP,HTTPS
14166,14166,443,TCP,HTTPS
14167,14167,21,TCP,FTP
14168,14168,443,TCP,HTTPS
14169,14169,443,TCP,HTTPS
14170,14170,443,TCP,HTTPS
14171,14171,443,TCP,HTTPS
14172,14172,21,TCP,FTP
14173,14173,5222,TCP,XMPP
14174,14174,6969,TCP,HTTPS
14175,14175,443,TCP,HTTPS
14176,14176,443,TCP,HTTPS
14177,14177,443,TCP,HTTPS
14178,14178,443,UDP,HTTPS
14179,14179,53,UDP,DNS
14180,14180,443,TCP,HTTPS
14181,14181,3128,TCP,HTTP
14182,14182,443,TCP,HTTPS
14183,14183,443,TCP,HTTPS
14184,14184,53,UDP,DNS
14185,14185,53,UDP,DNS
14186,14186,443,TCP,HTTPS
14187,14187,443,UDP,HTTPS
14188,14188,443,TCP,HTTPS
14189,14189,443,TCP,HTTPS
14190,14190,8000,TCP,IRDMI
14191,14191,443,TCP,HTTPS
14192,14192,443,TCP,HTTPS
14193,14193,5432,TCP,HTTPS
14194,14194,443,TCP,HTTPS
14195,14195,443,TCP,HTTPS
14196,14196,5060,UDP,SIP
14197,14197,443,TCP,HTTPS
14198,14198,443,TCP,HTTPS
14199,14199,443,TCP,HTTPS
14200,14200,443,TCP,HTTPS
14201,14201,443,TCP,HTTPS
14202,14202,443,TCP,HTTPS
14203,14203,443,TCP,HTTPS
14204,14204,443,TCP,HTTPS
14205,14205,443,UDP,HTTPS
14206,14206,443,UDP,HTTPS
14207,14207,443,TCP,HTTPS
14208,14208,443,TCP,HTTPS
14209,14209,21,TCP,FTP
14210,14210,5222,TCP,XMPP
14211,14211,443,TCP,HTTPS
14212,14212,80,TCP,HTTP
14213,14213,3128,TCP,HTTP
14214,14214,443,TCP,HTTPS
14215,14215,53,UDP,DNS
14216,14216,443,TCP,HTTPS
14217,14217,443,TCP,HTTPS
14218,14218,80,TCP,HTTP
14219,14219,443,TCP,HTTPS
14220,14220,53,UDP,DNS
14221,14221,21,UDP,VNC
14222,14222,443,TCP,HTTPS
14223,14223,80,TCP,HTTP
14224,14224,53,UDP,DNS
14225,14225,443,TCP,HTTPS
14226,14226,443,TCP,HTTPS
14227,14227,80,TCP,HTTP
14228,14228,443,TCP,HTTPS
14229,14229,443,TCP,HTTPS
14230,14230,53,UDP,DNS
14231,14231,443,TCP,HTTPS
14232,14232,5900,TCP,FTP
14233,14233,21,TCP,FTP
14234,14234,80,UDP,HTTP
14235,14235,53,UDP,DNS
14236,14236,443,TCP,HTTPS
14237,14237,443,TCP,HTTPS
14238,14238,53,UDP,DNS
14239,14239,443,TCP,HTTPS
14240,14240,53,UDP,DNS
14241,14241,21,TCP,FTP
14242,14242,53,UDP,DNS
14243,14243,443,UDP,HTTPS
14244,14244,443,TCP,HTTPS
14245,14245,3128,TCP,HTTP
14246,14246,443,TCP,HTTPS
14247,14247,80,TCP,HTTP
14248,14248,21,TCP,FTP
14249,14249,443,TCP,HTTPS
14250,14250,443,TCP,HTTPS
14251,14251,9100,TCP,SNMP
14252,14252,3128,TCP,HTTP
14253,14253,443,TCP,HTTPS
14254,14254,443,TCP,HTTPS
14255,14255,443,TCP,HTTPS
14256,14256,443,TCP,HTTPS
14257,14257,443,TCP,HTTPS
14258,14258,443,TCP,HTTPS
14259,14259,6969,UDP,ACMSODA
14260,14260,443,TCP,HTTPS
14261,14261,53,UDP,DNS
14262,14262,443,TCP,HTTPS
14263,14263,53,UDP,DNS
14264,14264,53,UDP,DNS
14265,14265,5222,TCP,XMPP
14266,14266,443,TCP,HTTPS
14267,14267,53,UDP,DNS
14268,14268,443,UDP,HTTPS
14269,14269,443,TCP,HTTPS
14270,14270,3689,UDP,FTP
14271,14271,3128,TCP,HTTP
14272,14272,443,TCP,HTTPS
14273,14273,443,TCP,HTTPS
14274,14274,443,TCP,HTTPS
14275,14275,443,TCP,HTTPS
14276,14276,443,TCP,HTTPS
14277,14277,443,TCP,HTTPS
14278,14278,80,TCP,HTTP
14279,14279,443,TCP,HTTPS
14280,14280,443,TCP,HTTPS
14281,14281,5222,TCP,XMPP
14282,14282,443,TCP,HTTPS
14283,14283,443,TCP,HTTPS
14284,14284,443,TCP,HTTPS
14285,14285,443,TCP,HTTPS
14286,14286,443,TCP,HTTPS
14287,14287,443,TCP,HTTPS
14288,14288,443,TCP,HTTPS
14289,14289,443,TCP,HTTPS
14290,14290,587,UDP,HTTP
14291,14291,80,UDP,HTTP
14292,14292,443,TCP,HTTPS
14293,14293,443,TCP,HTTPS
14294,14294,443,TCP,HTTPS
14295,14295,443,TCP,HTTPS
14296,14296,443,TCP,HTTPS
14297,14297,5900,TCP,MDS
14298,14298,443,TCP,HTTPS
14299,14299,443,TCP,HTTPS
14300,14300,21,TCP,FTP
14301,14301,80,TCP,HTTP
14302,14302,443,TCP,HTTPS
14303,14303,443,TCP,HTTPS
14304,14304,443,TCP,HTTPS
14305,14305,80,TCP,HTTP
14306,14306,443,TCP,HTTPS
14307,14307,53,UDP,DNS
14308,14308,443,TCP,HTTPS
14309,14309,21,TCP,FTP
14310,14310,80,TCP,HTTP
14311,14311,443,TCP,HTTPS
14312,14312,3128,TCP,HTTP
14313,14313,443,TCP,HTTPS
14314,14314,53,UDP,DNS
14315,14315,443,TCP,HTTPS
14316,14316,443,TCP,HTTPS
14317,14317,443,TCP,HTTPS
14318,14318,443,TCP,HTTPS
14319,14319,443,TCP,HTTPS
14320,14320,21,TCP,FTP
14321,14321,443,TCP,HTTPS
14322,14322,5061,UDP,PGSQL
14323,14323,443,UDP,HTTPS
14324,14324,443,TCP,HTTPS
14325,14325,443,TCP,HTTPS
14326,14326,443,UDP,HTTPS
14327,14327,443,TCP,HTTPS
14328,14328,53,UDP,DNS
14329,14329,443,TCP,HTTPS
14330,14330,443,TCP,HTTPS
14331,14331,53,UDP,DNS
14332,14332,443,TCP,HTTPS
14333,14333,443,TCP,HTTPS
14334,14334,443,TCP,HTTPS
14335,14335,5061,TCP,XMPP
14336,14336,443,TCP,HTTPS
14337,14337,443,TCP,HTTPS
14338,14338,443,TCP,HTTPS
14339,14339,80,TCP,HTTP
14340,14340,443,TCP,HTTPS
14341,14341,3128,TCP,HTTP
14342,14342,53,UDP,DNS
14343,14343,443,TCP,HTTPS
14344,14344,443,TCP,HTTPS
14345,14345,21,TCP,FTP
14346,14346,80,TCP,HTTP
14347,14347,21,TCP,FTP
14348,14348,443,TCP,HTTPS
14349,14349,5222,TCP,XMPP
14350,14350,443,TCP,HTTPS
14351,14351,443,TCP,HTTPS
14352,14352,443,TCP,HTTPS
14353,14353,443,TCP,HTTPS
14354,14354,443,TCP,HTTPS
14355,14355,443,TCP,HTTPS
14356,14356,443,TCP,HTTPS
14357,14357,443,TCP,HTTPS
14358,14358,445,UDP,MDS
14359,14359,443,TCP,HTTPS
14360,14360,443,TCP,HTTPS
14361,14361,443,TCP,HTTPS
14362,14362,443,TCP,HTTPS
14363,14363,443,TCP,HTTPS
14364,14364,443,TCP,HTTPS
14365,14365,443,TCP,HTTPS
14366,14366,443,TCP,HTTPS
14367,14367,443,TCP,HTTPS
14368,14368,443,TCP,HTTPS
14369,14369,443,UDP,HTTPS
14370,14370,443,TCP,HTTPS
14371,14371,80,TCP,HTTP
14372,14372,443,TCP,HTTPS
14373,14373,443,TCP,HTTPS
14374,14374,80,TCP,HTTP
14375,14375,443,TCP,HTTPS
14376,14376,80,TCP,HTTP
14377,14377,443,TCP,HTTPS
14378,14378,443,TCP,HTTPS
14379,14379,443,TCP,HTTPS
14380,14380,443,TCP,HTTPS
14381,14381,53,UDP,DNS
14382,14382,443,TCP,HTTPS
14383,14383,1433,TCP,EMS
14384,14384,443,TCP,HTTPS
14385,14385,21,TCP,FTP
14386,14386,443,TCP,HTTPS
14387,14387,80,TCP,HTTP
14388,14388,443,TCP,HTTPS
14389,14389,21,TCP,FTP
14390,14390,443,TCP,HTTPS
14391,14391,5222,TCP,XMPP
14392,14392,53,UDP,DNS
14393,14393,53,UDP,DNS
14394,14394,80,UDP,DAAPD
14395,14395,443,TCP,HTTPS
14396,14396,443,TCP,HTTPS
14397,14397,8000,TCP,ICAP
14398,14398,443,TCP,HTTPS
14399,14399,80,TCP,HTTP
14400,14400,53,UDP,DNS
14401,14401,5060,UDP,MSSQL
14402,14402,5432,TCP,ZABBIX
14403,14403,3128,TCP,SSH
14404,14404,21,TCP,FTP
14405,14405,443,TCP,HTTPS
14406,14406,3128,TCP,HTTP
14407,14407,443,UDP,HTTPS
14408,14408,5222,TCP,XMPP
14409,14409,80,TCP,HTTP
14410,14410,5222,TCP,XMPP
14411,14411,443,TCP,HTTPS
14412,14412,443,TCP,HTTPS
14413,14413,3128,TCP,HTTP
14414,14414,443,TCP,HTTPS
14415,14415,53,UDP,DNS
14416,14416,443,TCP,HTTPS
14417,14417,80,TCP,HTTP
14418,14418,53,UDP,DNS
14419,14419,443,TCP,HTTPS
14420,14420,21,TCP,FTP
14421,14421,53,UDP,DNS
14422,14422,443,TCP,HTTPS
14423,14423,443,TCP,HTTPS
14424,14424,443,TCP,HTTPS
14425,14425,443,TCP,HTTPS
14426,14426,443,TCP,HTTPS
14427,14427,53,UDP,DNS
14428,14428,53,UDP,DNS
14429,14429,53,TCP,DNS
14430,14430,443,TCP,HTTPS
14431,14431,5432,TCP,DAAPD
14432,14432,53,UDP,DNS
14433,14433,21,TCP,FTP
14434,14434,443,TCP,HTTPS
14435,14435,443,TCP,HTTPS
14436,14436,80,TCP,HTTP
14437,14437,21,TCP,FTP
14438,14438,443,TCP,HTTPS
14439,14439,443,TCP,HTTPS
14440,14440,443,TCP,HTTPS
14441,14441,161,TCP,SIP
14442,14442,443,TCP,HTTPS
14443,14443,443,TCP,HTTPS
14444,14444,80,TCP,HTTP
14445,14445,443,TCP,HTTPS
14446,14446,443,TCP,HTTPS
14447,14447,443,TCP,HTTPS
14448,14448,443,UDP,HTTPS
14449,14449,443,UDP,HTTPS
14450,14450,53,UDP,DNS
14451,14451,443,TCP,HTTPS
14452,14452,161,UDP,PGSQL
14453,14453,3128,TCP,HTTP
14454,14454,161,UDP,SNMP
14455,14455,443,TCP,HTTPS
14456,14456,3689,TCP,HTTP
14457,14457,443,TCP,HTTPS
14458,14458,443,TCP,HTTPS
14459,14459,443,TCP,HTTPS
14460,14460,443,TCP,HTTPS
14461,14461,53,UDP,DNS
14462,14462,21,TCP,FTP
14463,14463,443,TCP,HTTPS
14464,14464,443,TCP,HTTPS
14465,14465,443,UDP,HTTPS
14466,14466,443,TCP,HTTPS
14467,14467,5222,TCP,XMPP
14468,14468,443,TCP,HTTPS
14469,14469,443,TCP,HTTPS
14470,14470,5222,TCP,XMPP
14471,14471,443,TCP,HTTPS
14472,14472,161,UDP,SSH
14473,14473,53,UDP,DNS
14474,14474,80,TCP,HTTP
14475,14475,443,TCP,HTTPS
14476,14476,23,TCP,IMAP4
14477,14477,443,TCP,HTTPS
14478,14478,21,UDP,RDP
14479,14479,443,TCP,HTTPS
14480,14480,22,TCP,SSH
14481,14481,161,UDP,SNMP
14482,14482,443,TCP,HTTPS
14483,14483,443,TCP,HTTPS
14484,14484,443,TCP,HTTPS
14485,14485,443,TCP,HTTPS
14486,14486,443,TCP,HTTPS
14487,14487,443,TCP,HTTPS
14488,14488,443,TCP,HTTPS
14489,14489,5222,TCP,XMPP
14490,14490,443,TCP,HTTPS
14491,14491,443,TCP,HTTPS
14492,14492,443,TCP,HTTPS
14493,14493,443,TCP,HTTPS
14494,14494,443,TCP,HTTPS
14495,14495,443,TCP,HTTPS
14496,14496,5222,TCP,XMPP
14497,14497,443,TCP,HTTPS
14498,14498,161,UDP,SSH
14499,14499,443,TCP,HTTPS
14500,14500,443,TCP,HTTPS
14501,14501,80,TCP,HTTP
14502,14502,443,UDP,HTTPS
14503,14503,443,TCP,HTTPS
14504,14504,443,TCP,HTTPS
14505,14505,80,TCP,HTTP
14506,14506,443,TCP,HTTPS
14507,14507,443,TCP,HTTPS
14508,14508,443,TCP,HTTPS
14509,14509,443,TCP,HTTPS
14510,14510,443,TCP,HTTPS
14511,14511,5900,TCP,MSSQL
14512,14512,443,TCP,HTTPS
14513,14513,443,TCP,HTTPS
14514,14514,500,UDP,NETBIOS
14515,14515,443,TCP,HTTPS
14516,14516,443,TCP,HTTPS
14517,14517,53,UDP,DNS
14518,14518,21,TCP,FTP
14519,14519,443,TCP,HTTPS
14520,14520,443,TCP,HTTPS
14521,14521,53,UDP,DNS
14522,14522,443,TCP,HTTPS
14523,14523,5222,TCP,XMPP
14524,14524,443,TCP,HTTPS
14525,14525,443,TCP,HTTPS
14526,14526,21,TCP,FTP
14527,14527,443,TCP,HTTPS
14528,14528,443,TCP,HTTPS
14529,14529,445,UDP,DNS
14530,14530,53,UDP,DNS
14531,14531,443,TCP,HTTPS
14532,14532,443,TCP,HTTPS
14533,14533,443,TCP,HTTPS
14534,14534,443,TCP,HTTPS
14535,14535,443,TCP,HTTPS
14536,14536,5432,UDP,ICAP
14537,14537,443,TCP,HTTPS
14538,14538,53,UDP,DNS
14539,14539,443,TCP,HTTPS
14540,14540,443,TCP,HTTPS
14541,14541,443,TCP,HTTPS
14542,14542,443,TCP,HTTPS
14543,14543,443,TCP,HTTPS
14544,14544,443,TCP,HTTPS
14545,14545,53,UDP,DNS
14546,14546,443,TCP,HTTPS
14547,14547,21,TCP,FTP
14548,14548,443,TCP,HTTPS
14549,14549,53,UDP,DNS
14550,14550,443,TCP,HTTPS
14551,14551,3128,TCP,HTTP
14552,14552,443,TCP,HTTPS
14553,14553,161,UDP,SNMP
14554,14554,80,TCP,HTTP
14555,14555,443,TCP,HTTPS
14556,14556,443,TCP,HTTPS
14557,14557,443,TCP,HTTPS
14558,14558,80,UDP,HTTP
14559,14559,5222,TCP,XMPP
14560,14560,443,TCP,HTTPS
14561,14561,443,TCP,HTTPS
14562,14562,443,TCP,HTTPS
14563,14563,80,TCP,HTTP
14564,14564,443,TCP,HTTPS
