Unnamed: 0,INDEX_COLUMN,DESTPORT,PROTOCOL,SERVICE
20778,20778,443,TCP,HTTPS
20779,20779,443,TCP,HTTPS
20780,20780,443,TCP,HTTPS
20781,20781,53,UDP,DNS
20782,20782,443,TCP,HTTPS
20783,20783,443,TCP,HTTPS
20784,20784,443,TCP,HTTPS
20785,20785,443,TCP,HTTPS
20786,20786,53,UDP,DNS
20787,20787,53,UDP,DNS
20788,20788,80,TCP,HTTP
20789,20789,443,TCP,HTTPS
20790,20790,443,TCP,HTTPS
20791,20791,80,TCP,HTTP
20792,20792,443,TCP,HTTPS
20793,20793,443,TCP,HTTPS
20794,20794,80,TCP,HTTP
20795,20795,443,TCP,HTTPS
20796,20796,80,TCP,HTTP
20797,20797,443,TCP,HTTPS
20798,20798,8080,TCP,TELNET
20799,20799,53,UDP,DNS
20800,20800,53,UDP,DNS
20801,20801,53,UDP,DNS
20802,20802,443,TCP,HTTPS
20803,20803,21,TCP,FTP
20804,20804,443,TCP,HTTPS
20805,20805,80,UDP,XMPP
20806,20806,443,TCP,HTTPS
20807,20807,443,TCP,HTTPS
20808,20808,443,TCP,HTTPS
20809,20809,443,TCP,HTTPS
20810,20810,443,TCP,HTTPS
20811,20811,443,TCP,HTTPS
20812,20812,443,TCP,HTTPS
20813,20813,443,TCP,HTTPS
20814,20814,443,TCP,HTTPS
20815,20815,80,TCP,HTTP
20816,20816,21,TCP,FTP
20817,20817,53,UDP,DNS
20818,20818,443,TCP,HTTPS
20819,20819,443,TCP,HTTPS
20820,20820,443,TCP,HTTPS
20821,20821,443,TCP,HTTPS
20822,20822,9100,UDP,RDP
20823,20823,443,TCP,HTTPS
20824,20824,443,TCP,HTTPS
20825,20825,443,TCP,HTTPS
20826,20826,22,TCP,SSH
20827,20827,443,TCP,HTTPS
20828,20828,443,TCP,HTTPS
20829,20829,53,UDP,DNS
20830,20830,6969,TCP,ACMSODA
20831,20831,80,TCP,HTTP
20832,20832,21,TCP,FTP
20833,20833,53,UDP,DNS
20834,20834,443,TCP,HTTPS
20835,20835,443,TCP,HTTPS
20836,20836,443,TCP,HTTPS
20837,20837,53,UDP,DNS
20838,20838,443,TCP,HTTPS
20839,20839,443,TCP,HTTPS
20840,20840,443,TCP,HTTPS
20841,20841,21,TCP,FTP
20842,20842,443,TCP,HTTPS
20843,20843,10051,TCP,ZABBIX
20844,20844,53,UDP,DNS
20845,20845,443,TCP,HTTPS
20846,20846,443,TCP,HTTPS
20847,20847,443,TCP,HTTPS
20848,20848,443,TCP,HTTPS
20849,20849,443,TCP,HTTPS
20850,20850,443,TCP,HTTPS
20851,20851,443,TCP,HTTPS
20852,20852,443,TCP,HTTPS
20853,20853,443,TCP,HTTPS
20854,20854,443,TCP,HTTPS
20855,20855,443,TCP,HTTPS
20856,20856,443,TCP,HTTPS
20857,20857,53,UDP,DNS
20858,20858,443,TCP,HTTPS
20859,20859,21,TCP,FTP
20860,20860,443,TCP,HTTPS
20861,20861,21,TCP,FTP
20862,20862,443,TCP,HTTPS
20863,20863,443,TCP,HTTPS
20864,20864,80,TCP,HTTP
20865,20865,443,TCP,HTTPS
20866,20866,53,UDP,DNS
20867,20867,443,TCP,HTTPS
20868,20868,443,TCP,HTTPS
20869,20869,3689,UDP,ISAKMP
20870,20870,53,UDP,DNS
20871,20871,443,TCP,HTTPS
20872,20872,443,TCP,HTTPS
20873,20873,21,TCP,FTP
20874,20874,443,TCP,HTTPS
20875,20875,80,TCP,HTTP
20876,20876,443,TCP,HTTPS
20877,20877,443,TCP,HTTPS
20878,20878,443,TCP,HTTPS
20879,20879,443,TCP,HTTPS
20880,20880,443,TCP,ICAP
20881,20881,21,TCP,FTP
20882,20882,443,TCP,HTTPS
20883,20883,53,TCP,DNS
20884,20884,443,TCP,HTTPS
20885,20885,443,TCP,HTTPS
20886,20886,443,TCP,HTTPS
20887,20887,443,TCP,HTTPS
20888,20888,443,TCP,HTTPS
20889,20889,443,TCP,HTTPS
20890,20890,443,TCP,HTTPS
20891,20891,80,TCP,HTTP
20892,20892,6969,UDP,ACMSODA
20893,20893,443,TCP,HTTPS
20894,20894,443,TCP,HTTPS
20895,20895,443,TCP,HTTPS
20896,20896,443,TCP,HTTPS
20897,20897,443,TCP,HTTPS
20898,20898,443,UDP,HTTPS
20899,20899,443,TCP,HTTPS
20900,20900,53,UDP,DNS
20901,20901,5222,TCP,XMPP
20902,20902,443,TCP,HTTPS
20903,20903,80,TCP,HTTP
20904,20904,443,TCP,HTTPS
20905,20905,443,TCP,HTTPS
20906,20906,443,TCP,HTTPS
20907,20907,443,TCP,HTTPS
20908,20908,53,UDP,DNS
20909,20909,443,TCP,HTTPS
20910,20910,445,UDP,TELNET
20911,20911,443,TCP,HTTPS
20912,20912,443,TCP,HTTPS
20913,20913,443,TCP,HTTPS
20914,20914,53,UDP,DNS
20915,20915,10001,UDP,IMAP4
20916,20916,443,TCP,HTTPS
20917,20917,443,TCP,HTTPS
20918,20918,443,UDP,HTTPS
20919,20919,443,TCP,HTTPS
20920,20920,443,TCP,HTTPS
20921,20921,443,TCP,HTTPS
20922,20922,443,TCP,HTTPS
20923,20923,443,TCP,HTTPS
20924,20924,443,TCP,HTTPS
20925,20925,80,TCP,HTTP
20926,20926,443,TCP,HTTPS
20927,20927,443,TCP,HTTPS
20928,20928,80,TCP,HTTP
20929,20929,443,TCP,HTTPS
20930,20930,443,TCP,HTTPS
20931,20931,443,TCP,HTTPS
20932,20932,80,TCP,HTTP
20933,20933,443,TCP,HTTPS
20934,20934,443,TCP,HTTPS
20935,20935,3128,TCP,HTTP
20936,20936,1433,UDP,HTTPS
20937,20937,53,UDP,DNS
20938,20938,53,UDP,DNS
20939,20939,5432,TCP,MDS
20940,20940,80,TCP,HTTP
20941,20941,443,TCP,HTTPS
20942,20942,53,UDP,DNS
20943,20943,80,TCP,HTTP
20944,20944,443,TCP,HTTPS
20945,20945,443,TCP,HTTPS
20946,20946,443,TCP,HTTPS
20947,20947,21,TCP,FTP
20948,20948,53,UDP,DNS
20949,20949,443,TCP,HTTPS
20950,20950,443,TCP,HTTPS
20951,20951,53,UDP,DNS
20952,20952,443,TCP,HTTPS
20953,20953,443,TCP,HTTPS
20954,20954,443,TCP,HTTPS
20955,20955,53,UDP,DNS
20956,20956,443,TCP,HTTPS
20957,20957,443,UDP,HTTPS
20958,20958,53,UDP,DNS
20959,20959,53,UDP,DNS
20960,20960,443,UDP,HTTPS
20961,20961,443,TCP,HTTPS
20962,20962,443,TCP,HTTPS
20963,20963,443,TCP,HTTPS
20964,20964,443,TCP,HTTPS
20965,20965,443,TCP,HTTPS
20966,20966,443,TCP,HTTPS
20967,20967,443,TCP,HTTPS
20968,20968,80,TCP,HTTP
20969,20969,443,TCP,HTTPS
20970,20970,443,TCP,HTTPS
20971,20971,443,TCP,HTTPS
20972,20972,443,TCP,HTTPS
20973,20973,443,TCP,HTTPS
20974,20974,443,UDP,HTTPS
20975,20975,443,TCP,HTTPS
20976,20976,443,TCP,HTTPS
20977,20977,443,TCP,HTTPS
20978,20978,443,TCP,HTTPS
20979,20979,443,TCP,HTTPS
20980,20980,80,TCP,HTTP
20981,20981,443,TCP,HTTPS
20982,20982,443,TCP,HTTPS
20983,20983,443,TCP,HTTPS
20984,20984,6969,UDP,ACMSODA
20985,20985,443,TCP,HTTPS
20986,20986,443,TCP,HTTPS
20987,20987,443,TCP,HTTPS
20988,20988,443,TCP,HTTPS
20989,20989,443,TCP,HTTPS
20990,20990,23,TCP,SNMP
20991,20991,443,TCP,HTTPS
20992,20992,443,TCP,HTTPS
20993,20993,80,TCP,HTTP
20994,20994,21,TCP,FTP
20995,20995,21,TCP,FTP
20996,20996,443,TCP,HTTPS
20997,20997,1344,UDP,PGSQL
20998,20998,443,TCP,HTTPS
20999,20999,53,UDP,DNS
21000,21000,443,TCP,HTTPS
21001,21001,53,UDP,DNS
21002,21002,80,TCP,HTTP
21003,21003,443,TCP,HTTPS
21004,21004,443,TCP,HTTPS
21005,21005,53,UDP,DNS
21006,21006,443,UDP,HTTPS
21007,21007,443,TCP,HTTPS
21008,21008,53,UDP,DNS
21009,21009,443,TCP,HTTPS
21010,21010,443,TCP,HTTPS
21011,21011,443,TCP,HTTPS
21012,21012,443,TCP,HTTPS
21013,21013,443,UDP,HTTPS
21014,21014,443,TCP,HTTPS
21015,21015,53,UDP,DNS
21016,21016,443,TCP,HTTPS
21017,21017,443,TCP,HTTPS
21018,21018,443,TCP,HTTPS
21019,21019,443,TCP,HTTPS
21020,21020,21,TCP,FTP
21021,21021,443,TCP,HTTPS
21022,21022,21,TCP,FTP
21023,21023,443,TCP,HTTPS
21024,21024,443,TCP,HTTPS
21025,21025,443,TCP,HTTPS
21026,21026,443,TCP,HTTPS
21027,21027,5222,TCP,XMPP
21028,21028,443,TCP,HTTPS
21029,21029,443,TCP,HTTPS
21030,21030,80,TCP,HTTP
21031,21031,80,TCP,HTTP
21032,21032,443,TCP,HTTPS
21033,21033,6969,UDP,ACMSODA
21034,21034,443,TCP,HTTPS
21035,21035,443,TCP,HTTPS
21036,21036,53,UDP,DNS
21037,21037,53,UDP,DNS
21038,21038,53,UDP,DNS
21039,21039,5061,UDP,DAAPD
21040,21040,443,TCP,HTTPS
21041,21041,443,TCP,HTTPS
21042,21042,443,TCP,HTTPS
21043,21043,53,UDP,DNS
21044,21044,10051,TCP,ZABBIX
21045,21045,443,TCP,HTTPS
21046,21046,443,TCP,HTTPS
21047,21047,21,TCP,FTP
21048,21048,53,UDP,DNS
21049,21049,443,TCP,HTTPS
21050,21050,443,TCP,HTTPS
21051,21051,53,UDP,DNS
21052,21052,80,TCP,HTTP
21053,21053,443,TCP,HTTPS
21054,21054,443,TCP,HTTPS
21055,21055,53,UDP,DNS
21056,21056,443,UDP,HTTPS
21057,21057,443,TCP,HTTPS
21058,21058,443,TCP,HTTPS
21059,21059,443,TCP,HTTPS
21060,21060,443,TCP,HTTPS
21061,21061,443,TCP,HTTPS
21062,21062,80,TCP,HTTP
21063,21063,80,TCP,HTTP
21064,21064,443,TCP,HTTPS
21065,21065,443,TCP,HTTPS
21066,21066,443,TCP,HTTPS
21067,21067,443,TCP,HTTPS
21068,21068,443,TCP,HTTPS
21069,21069,443,TCP,HTTPS
21070,21070,443,TCP,HTTPS
21071,21071,53,UDP,DNS
21072,21072,443,UDP,HTTPS
21073,21073,53,UDP,DNS
21074,21074,443,TCP,HTTPS
21075,21075,443,TCP,HTTPS
21076,21076,443,UDP,HTTPS
21077,21077,443,TCP,HTTPS
21078,21078,53,UDP,DNS
21079,21079,21,TCP,FTP
21080,21080,443,TCP,HTTPS
21081,21081,5222,TCP,XMPP
21082,21082,443,TCP,HTTPS
21083,21083,3128,TCP,HTTP
21084,21084,443,TCP,HTTPS
21085,21085,443,TCP,HTTPS
21086,21086,443,TCP,HTTPS
21087,21087,53,UDP,DNS
21088,21088,21,TCP,FTP
21089,21089,443,TCP,HTTPS
21090,21090,443,TCP,HTTPS
21091,21091,443,TCP,HTTPS
21092,21092,5060,UDP,IMAP4
21093,21093,443,TCP,HTTPS
21094,21094,443,TCP,HTTPS
21095,21095,80,TCP,HTTP
21096,21096,443,TCP,HTTPS
21097,21097,443,TCP,HTTPS
21098,21098,53,UDP,DNS
21099,21099,443,TCP,HTTPS
21100,21100,443,TCP,HTTPS
21101,21101,10001,UDP,IRDMI
21102,21102,443,TCP,HTTPS
21103,21103,3128,TCP,HTTP
21104,21104,443,TCP,HTTPS
21105,21105,443,TCP,HTTPS
21106,21106,53,UDP,DNS
21107,21107,443,TCP,HTTPS
21108,21108,443,UDP,HTTPS
21109,21109,443,TCP,HTTPS
21110,21110,5222,TCP,XMPP
21111,21111,443,TCP,HTTPS
21112,21112,53,UDP,DNS
21113,21113,443,TCP,HTTPS
21114,21114,443,TCP,HTTPS
21115,21115,80,TCP,HTTP
21116,21116,443,TCP,HTTPS
21117,21117,443,TCP,HTTPS
21118,21118,443,TCP,HTTPS
21119,21119,443,TCP,HTTPS
21120,21120,443,TCP,HTTPS
21121,21121,443,UDP,HTTPS
21122,21122,443,TCP,HTTPS
21123,21123,443,TCP,HTTPS
21124,21124,21,TCP,FTP
21125,21125,443,UDP,HTTPS
21126,21126,443,TCP,HTTPS
21127,21127,443,TCP,HTTPS
21128,21128,443,TCP,HTTPS
21129,21129,443,TCP,HTTPS
21130,21130,443,TCP,HTTPS
21131,21131,443,TCP,HTTPS
21132,21132,80,TCP,HTTP
21133,21133,443,TCP,HTTPS
21134,21134,443,TCP,HTTPS
21135,21135,53,UDP,DNS
21136,21136,53,UDP,DNS
21137,21137,443,UDP,HTTPS
21138,21138,443,TCP,HTTPS
21139,21139,53,UDP,DNS
21140,21140,443,TCP,HTTPS
21141,21141,443,TCP,HTTPS
21142,21142,53,UDP,DNS
21143,21143,53,UDP,DNS
21144,21144,443,TCP,HTTPS
21145,21145,443,TCP,HTTPS
21146,21146,443,TCP,HTTPS
21147,21147,443,UDP,HTTPS
21148,21148,5061,TCP,ISAKMP
21149,21149,443,UDP,HTTPS
21150,21150,443,TCP,HTTPS
21151,21151,443,TCP,HTTPS
21152,21152,443,TCP,HTTPS
21153,21153,53,UDP,DNS
21154,21154,443,TCP,HTTPS
21155,21155,443,TCP,HTTPS
21156,21156,443,TCP,HTTPS
21157,21157,443,TCP,HTTPS
21158,21158,53,UDP,DNS
21159,21159,443,TCP,HTTPS
21160,21160,443,TCP,HTTPS
21161,21161,5432,TCP,ISAKMP
21162,21162,443,TCP,HTTPS
21163,21163,443,TCP,HTTPS
21164,21164,443,TCP,HTTPS
21165,21165,137,TCP,ZABBIX
21166,21166,443,TCP,HTTPS
21167,21167,443,TCP,HTTPS
21168,21168,80,TCP,HTTP
21169,21169,9100,TCP,HPSERVICE
21170,21170,443,TCP,HTTPS
21171,21171,443,TCP,HTTPS
21172,21172,443,TCP,HTTPS
21173,21173,443,TCP,HTTPS
21174,21174,443,TCP,HTTPS
21175,21175,443,TCP,HTTPS
21176,21176,443,TCP,HTTPS
21177,21177,443,TCP,HTTPS
21178,21178,80,TCP,HTTP
21179,21179,443,TCP,HTTPS
21180,21180,80,TCP,HTTP
21181,21181,443,TCP,HTTPS
21182,21182,443,TCP,HTTPS
21183,21183,80,TCP,HTTP
21184,21184,443,TCP,HTTPS
21185,21185,21,TCP,FTP
21186,21186,443,UDP,HTTPS
21187,21187,10001,TCP,MSSQL
21188,21188,443,TCP,HTTPS
21189,21189,161,UDP,ICAP
21190,21190,5222,TCP,XMPP
21191,21191,21,TCP,FTP
21192,21192,21,TCP,FTP
21193,21193,443,TCP,HTTPS
21194,21194,443,TCP,HTTPS
21195,21195,443,TCP,HTTPS
21196,21196,21,TCP,FTP
21197,21197,500,UDP,ISAKMP
21198,21198,80,TCP,HTTP
21199,21199,443,TCP,HTTPS
21200,21200,21,TCP,FTP
21201,21201,80,TCP,HTTP
21202,21202,443,TCP,HTTPS
21203,21203,443,TCP,HTTPS
21204,21204,443,TCP,HTTPS
21205,21205,443,TCP,HTTPS
21206,21206,443,TCP,HTTPS
21207,21207,443,TCP,HTTPS
21208,21208,80,TCP,HTTP
21209,21209,443,TCP,HTTPS
21210,21210,80,UDP,HTTP
21211,21211,443,TCP,HTTPS
21212,21212,443,TCP,HTTPS
21213,21213,53,UDP,DNS
21214,21214,443,TCP,HTTPS
21215,21215,53,UDP,DNS
21216,21216,53,UDP,DNS
21217,21217,443,TCP,HTTPS
21218,21218,443,UDP,HTTPS
21219,21219,21,TCP,FTP
21220,21220,6969,TCP,ACMSODA
21221,21221,443,TCP,HTTPS
21222,21222,443,TCP,HTTPS
21223,21223,8080,TCP,HTTP
21224,21224,443,TCP,HTTPS
21225,21225,21,TCP,FTP
21226,21226,443,TCP,HTTPS
21227,21227,1344,TCP,ACMSODA
21228,21228,443,TCP,HTTPS
21229,21229,443,TCP,HTTPS
21230,21230,443,TCP,HTTPS
21231,21231,53,TCP,DNS
21232,21232,80,TCP,HTTP
21233,21233,443,TCP,HTTPS
21234,21234,443,UDP,HTTPS
21235,21235,443,TCP,HTTPS
21236,21236,443,TCP,HTTPS
21237,21237,80,TCP,HTTP
21238,21238,443,TCP,HTTPS
21239,21239,21,TCP,FTP
21240,21240,443,TCP,HTTPS
21241,21241,443,TCP,HTTPS
21242,21242,53,UDP,DNS
21243,21243,443,TCP,HTTPS
21244,21244,10001,UDP,UBIQUITY
21245,21245,443,TCP,HTTPS
21246,21246,443,TCP,HTTPS
21247,21247,10051,TCP,HTTPS
21248,21248,500,TCP,DNS
21249,21249,443,TCP,HTTPS
21250,21250,443,TCP,HTTPS
21251,21251,443,TCP,HTTPS
21252,21252,443,TCP,HTTPS
21253,21253,443,TCP,HTTPS
21254,21254,443,TCP,HTTPS
21255,21255,443,UDP,HTTPS
21256,21256,443,TCP,HTTPS
21257,21257,443,TCP,HTTPS
21258,21258,443,TCP,HTTPS
21259,21259,443,TCP,HTTPS
21260,21260,443,TCP,HTTPS
21261,21261,443,UDP,HTTPS
21262,21262,443,UDP,HTTPS
21263,21263,443,TCP,HTTPS
21264,21264,443,TCP,HTTPS
21265,21265,3128,TCP,HTTP
21266,21266,443,TCP,HTTPS
21267,21267,443,TCP,HTTPS
21268,21268,443,TCP,HTTPS
21269,21269,53,UDP,DNS
21270,21270,443,TCP,HTTPS
21271,21271,443,TCP,HTTPS
21272,21272,53,UDP,DNS
21273,21273,53,UDP,DNS
21274,21274,443,TCP,HTTPS
21275,21275,443,TCP,HTTPS
21276,21276,443,TCP,HTTPS
21277,21277,443,TCP,HTTPS
21278,21278,443,TCP,HTTPS
21279,21279,21,TCP,FTP
21280,21280,80,TCP,HTTP
21281,21281,80,TCP,HTTP
21282,21282,443,TCP,HTTPS
21283,21283,443,TCP,HTTPS
21284,21284,53,UDP,DNS
21285,21285,443,TCP,HTTPS
21286,21286,443,TCP,HTTPS
21287,21287,6969,UDP,NETBIOS
21288,21288,443,TCP,HTTPS
21289,21289,443,TCP,HTTPS
21290,21290,443,TCP,HTTPS
21291,21291,21,TCP,FTP
21292,21292,53,UDP,DNS
21293,21293,443,TCP,HTTPS
21294,21294,3128,TCP,HTTP
21295,21295,443,TCP,HTTPS
21296,21296,443,TCP,HTTPS
21297,21297,443,TCP,HTTPS
21298,21298,21,TCP,FTP
21299,21299,80,TCP,HTTP
21300,21300,80,TCP,HTTP
21301,21301,5900,UDP,SNMP
21302,21302,443,UDP,HTTPS
21303,21303,443,TCP,HTTPS
21304,21304,443,TCP,HTTPS
21305,21305,443,TCP,HTTPS
21306,21306,443,TCP,HTTPS
21307,21307,443,TCP,HTTPS
21308,21308,443,TCP,HTTPS
21309,21309,443,TCP,HTTPS
21310,21310,443,TCP,HTTPS
21311,21311,80,TCP,HTTP
21312,21312,443,TCP,HTTPS
21313,21313,443,TCP,HTTPS
21314,21314,443,TCP,HTTPS
21315,21315,443,TCP,HTTPS
21316,21316,443,TCP,HTTPS
21317,21317,21,TCP,FTP
21318,21318,443,TCP,HTTPS
21319,21319,80,TCP,HTTP
21320,21320,443,TCP,HTTPS
21321,21321,80,TCP,HTTP
21322,21322,21,TCP,FTP
21323,21323,80,TCP,HTTP
21324,21324,443,TCP,HTTPS
21325,21325,443,TCP,HTTPS
21326,21326,53,UDP,DNS
21327,21327,53,UDP,DNS
21328,21328,443,TCP,HTTPS
21329,21329,443,TCP,HTTPS
21330,21330,443,TCP,HTTPS
21331,21331,443,TCP,HTTPS
21332,21332,443,TCP,HTTPS
21333,21333,443,TCP,HTTPS
21334,21334,443,TCP,HTTPS
21335,21335,53,UDP,DNS
21336,21336,443,TCP,HTTPS
21337,21337,443,TCP,HTTPS
21338,21338,21,UDP,DAAPD
21339,21339,53,UDP,DNS
21340,21340,443,TCP,HTTPS
21341,21341,443,TCP,HTTPS
21342,21342,443,TCP,HTTPS
21343,21343,443,TCP,HTTPS
21344,21344,443,TCP,HTTPS
21345,21345,443,TCP,HTTPS
21346,21346,80,TCP,HTTP
21347,21347,443,TCP,HTTPS
21348,21348,21,TCP,FTP
21349,21349,443,TCP,HTTPS
21350,21350,443,TCP,HTTPS
21351,21351,53,UDP,DNS
21352,21352,443,TCP,HTTPS
21353,21353,53,UDP,DNS
21354,21354,53,UDP,DNS
21355,21355,10051,UDP,DNS
21356,21356,80,TCP,HTTP
21357,21357,80,TCP,HTTP
21358,21358,53,UDP,DNS
21359,21359,443,TCP,HTTPS
21360,21360,21,TCP,FTP
21361,21361,443,TCP,HTTPS
21362,21362,21,TCP,FTP
21363,21363,443,TCP,HTTPS
21364,21364,443,TCP,HTTPS
21365,21365,443,TCP,HTTPS
21366,21366,161,UDP,SNMP
21367,21367,443,TCP,HTTPS
21368,21368,443,TCP,HTTPS
21369,21369,443,UDP,HTTPS
21370,21370,443,TCP,HTTPS
21371,21371,443,TCP,HTTPS
21372,21372,53,UDP,DNS
21373,21373,443,TCP,HTTPS
21374,21374,443,TCP,HTTPS
21375,21375,443,TCP,HTTPS
21376,21376,53,UDP,DNS
21377,21377,443,TCP,HTTPS
21378,21378,443,TCP,HTTPS
21379,21379,80,TCP,HTTP
21380,21380,443,TCP,HTTPS
21381,21381,21,TCP,FTP
21382,21382,80,TCP,HTTP
21383,21383,21,TCP,FTP
21384,21384,443,TCP,HTTPS
21385,21385,443,TCP,HTTPS
21386,21386,443,TCP,HTTPS
21387,21387,443,TCP,HTTPS
21388,21388,5222,TCP,XMPP
21389,21389,53,UDP,DNS
21390,21390,443,TCP,HTTPS
21391,21391,443,TCP,HTTPS
21392,21392,53,UDP,DNS
21393,21393,5061,TCP,ISAKMP
21394,21394,443,TCP,HTTPS
21395,21395,443,TCP,HTTPS
21396,21396,80,TCP,HTTP
21397,21397,443,TCP,HTTPS
21398,21398,10001,TCP,VNC
21399,21399,443,TCP,HTTPS
21400,21400,443,TCP,HTTPS
21401,21401,53,UDP,DNS
21402,21402,500,UDP,ISAKMP
21403,21403,443,TCP,HTTPS
21404,21404,3128,TCP,HTTP
21405,21405,443,TCP,HTTPS
21406,21406,443,TCP,HTTPS
21407,21407,443,TCP,HTTPS
21408,21408,443,TCP,HTTPS
21409,21409,443,TCP,HTTPS
21410,21410,443,TCP,HTTPS
21411,21411,21,TCP,FTP
21412,21412,443,TCP,HTTPS
21413,21413,443,TCP,HTTPS
21414,21414,22,TCP,SSH
21415,21415,443,TCP,HTTPS
21416,21416,53,UDP,DNS
21417,21417,443,TCP,HTTPS
21418,21418,443,TCP,HTTPS
21419,21419,6969,UDP,ACMSODA
21420,21420,443,TCP,HTTPS
21421,21421,5222,TCP,XMPP
21422,21422,443,TCP,HTTPS
21423,21423,53,UDP,DNS
21424,21424,443,TCP,HTTPS
21425,21425,21,TCP,FTP
21426,21426,21,TCP,FTP
21427,21427,5222,UDP,UBIQUITY
21428,21428,443,TCP,HTTPS
21429,21429,443,TCP,HTTPS
21430,21430,443,TCP,HTTPS
21431,21431,443,TCP,HTTPS
21432,21432,443,TCP,HTTPS
21433,21433,80,TCP,HTTP
21434,21434,53,UDP,DNS
21435,21435,443,TCP,HTTPS
21436,21436,3128,TCP,HTTP
21437,21437,80,TCP,HTTP
21438,21438,443,TCP,HTTPS
21439,21439,443,TCP,HTTPS
21440,21440,53,UDP,DNS
21441,21441,443,TCP,HTTPS
21442,21442,443,TCP,HTTPS
21443,21443,443,TCP,HTTPS
21444,21444,443,TCP,HTTPS
21445,21445,161,TCP,DAAPD
21446,21446,443,TCP,HTTPS
21447,21447,443,TCP,HTTPS
21448,21448,443,TCP,HTTPS
21449,21449,443,TCP,HTTPS
21450,21450,21,TCP,FTP
21451,21451,53,UDP,DNS
21452,21452,53,UDP,DNS
21453,21453,21,TCP,FTP
21454,21454,443,TCP,HTTPS
21455,21455,443,TCP,HTTPS
21456,21456,443,UDP,HTTPS
21457,21457,443,TCP,HTTPS
21458,21458,443,TCP,HTTPS
21459,21459,443,TCP,HTTPS
21460,21460,443,TCP,HTTPS
21461,21461,53,UDP,DNS
21462,21462,443,TCP,HTTPS
21463,21463,443,TCP,HTTPS
21464,21464,80,TCP,HTTP
21465,21465,443,TCP,HTTPS
21466,21466,443,TCP,HTTPS
21467,21467,3128,TCP,HTTP
21468,21468,443,TCP,HTTPS
21469,21469,161,UDP,SNMP
21470,21470,443,TCP,HTTPS
21471,21471,443,TCP,HTTPS
21472,21472,443,TCP,HTTPS
21473,21473,443,TCP,HTTPS
21474,21474,443,TCP,HTTPS
21475,21475,21,TCP,FTP
21476,21476,5060,TCP,RDP
21477,21477,53,UDP,DNS
21478,21478,443,TCP,HTTPS
21479,21479,53,UDP,DNS
21480,21480,21,TCP,FTP
21481,21481,10051,TCP,ZABBIX
21482,21482,443,TCP,HTTPS
21483,21483,443,TCP,HTTPS
21484,21484,443,TCP,HTTPS
21485,21485,443,TCP,HTTPS
21486,21486,443,TCP,HTTPS
21487,21487,443,TCP,HTTPS
21488,21488,443,TCP,HTTPS
21489,21489,443,UDP,HTTPS
21490,21490,443,TCP,HTTPS
21491,21491,53,UDP,DNS
21492,21492,9100,TCP,HTTPS
21493,21493,8000,UDP,RDP
21494,21494,80,TCP,HTTP
21495,21495,443,TCP,HTTPS
21496,21496,161,UDP,SNMP
21497,21497,443,TCP,HTTPS
21498,21498,443,UDP,SSH
21499,21499,443,TCP,HTTPS
21500,21500,443,TCP,HTTPS
21501,21501,161,UDP,SNMP
21502,21502,443,TCP,HTTPS
21503,21503,443,TCP,HTTPS
21504,21504,21,TCP,FTP
21505,21505,443,TCP,HTTPS
21506,21506,443,TCP,HTTPS
21507,21507,21,TCP,FTP
21508,21508,443,TCP,HTTPS
21509,21509,443,TCP,HTTPS
21510,21510,443,TCP,HTTPS
21511,21511,21,TCP,FTP
21512,21512,53,UDP,DNS
21513,21513,53,UDP,DNS
21514,21514,443,TCP,HTTPS
21515,21515,443,TCP,HTTPS
21516,21516,443,TCP,HTTPS
21517,21517,443,TCP,HTTPS
21518,21518,443,TCP,HTTPS
21519,21519,21,TCP,FTP
21520,21520,53,UDP,DNS
21521,21521,80,TCP,HTTP
21522,21522,443,TCP,HTTPS
21523,21523,443,TCP,HTTPS
21524,21524,80,TCP,HTTP
21525,21525,80,TCP,HTTP
21526,21526,443,TCP,HTTPS
21527,21527,443,UDP,HTTPS
21528,21528,443,TCP,HTTPS
21529,21529,443,TCP,HTTPS
21530,21530,443,TCP,HTTPS
21531,21531,8080,UDP,XMPP
21532,21532,443,TCP,HTTPS
21533,21533,1433,UDP,ISAKMP
21534,21534,443,TCP,HTTPS
21535,21535,443,TCP,HTTPS
21536,21536,443,TCP,HTTPS
21537,21537,443,TCP,HTTPS
21538,21538,21,TCP,FTP
21539,21539,443,TCP,HTTPS
21540,21540,80,TCP,HTTP
21541,21541,443,TCP,HTTPS
21542,21542,443,TCP,HTTPS
21543,21543,80,TCP,HTTP
21544,21544,5432,TCP,NETBIOS
21545,21545,443,TCP,HTTPS
21546,21546,443,TCP,HTTPS
21547,21547,443,TCP,HTTPS
21548,21548,5060,UDP,SIP
21549,21549,443,TCP,HTTPS
21550,21550,53,UDP,DNS
21551,21551,443,TCP,HTTPS
21552,21552,80,UDP,HTTP
21553,21553,443,TCP,HTTPS
21554,21554,443,TCP,HTTPS
21555,21555,443,TCP,HTTPS
21556,21556,21,TCP,FTP
21557,21557,21,TCP,FTP
21558,21558,443,UDP,HTTPS
21559,21559,443,TCP,HTTPS
21560,21560,443,TCP,HTTPS
21561,21561,443,TCP,HTTPS
21562,21562,443,TCP,HTTPS
21563,21563,22,UDP,EMS
21564,21564,53,UDP,DNS
21565,21565,443,TCP,HTTPS
21566,21566,53,UDP,DNS
21567,21567,8080,TCP,UBIQUITY
21568,21568,443,UDP,HTTPS
21569,21569,443,TCP,HTTPS
